DPTO,informal,edad,soltero,analfabeta,nivel_educativo,ingreso,vivienda_propia,jefe_hogar,empleado_empresa_particular,empleado_gobierno,empleado_domestico,independiente,empleador,familiar_sin_remuneracion,empresa_sin_remuneracion,jornalero,horas_trabajo,desea_cambiar_trabajo,rural,dinero_ahorrado,tiempo_desempleado,tercera_edad
18,0,25,0,0,10,1300000,1,0,1,0,0,0,0,0,0,0,50,0,0,0,2,0
18,0,44,1,0,8,2900000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,5,0
18,1,54,0,0,4,360000,1,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0
18,1,38,0,0,5,400000,0,0,0,0,0,1,0,0,0,0,10,0,0,0,12,0
18,0,39,1,0,8,1462000,1,1,1,0,0,0,0,0,0,0,36,1,0,0,48,0
18,0,24,0,0,8,2000000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,24,0
18,0,27,1,0,8,1600000,0,1,1,0,0,0,0,0,0,0,50,1,0,0,4,0
18,0,44,1,0,12,5500000,1,1,0,1,0,0,0,0,0,0,48,0,0,0,3,0
18,0,35,1,0,9,1800000,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0
18,0,37,1,0,11,4000000,0,1,0,1,0,0,0,0,0,0,50,0,0,0,0,0
18,1,22,1,0,8,70000,0,1,0,0,0,1,0,0,0,0,2,1,0,0,3,0
18,1,42,1,0,5,100000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,0,0
19,1,38,1,0,11,6000000,0,1,0,0,0,1,0,0,0,0,24,0,0,0,0,0
19,1,25,0,0,5,200000,0,0,0,0,0,1,0,0,0,0,8,1,0,0,2,0
19,0,49,0,0,11,20000000,1,1,0,1,0,0,0,0,0,0,50,1,0,0,0,0
19,1,22,0,0,5,600000,1,0,1,0,0,0,0,0,0,0,30,1,0,0,1,0
19,1,44,1,0,5,450000,1,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0
19,0,30,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
19,0,47,0,0,5,1500000,1,0,1,0,0,0,0,0,0,0,48,1,0,0,4,0
19,0,35,0,0,10,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
19,1,53,1,0,3,950000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0
19,1,49,1,0,5,150000,1,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
19,0,46,1,0,5,1350000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
19,1,33,0,0,4,600000,0,0,1,0,0,0,0,0,0,0,24,1,0,0,3,0
19,1,56,0,0,4,20000,1,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0
19,1,26,1,0,8,600000,0,0,0,0,0,1,0,0,0,0,7,0,0,1,0,0
19,1,43,1,0,9,1000000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,2,0
19,0,28,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,44,0,0,0,0,0
19,1,56,0,0,4,1300000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,6,0
19,1,51,1,0,3,400000,0,1,0,0,0,1,0,0,0,0,22,0,0,0,0,0
19,0,47,1,0,11,4000000,0,1,0,0,0,1,0,0,0,0,30,0,0,0,0,0
19,0,46,1,0,5,1200000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
19,1,64,0,0,5,100000,1,0,0,0,0,1,0,0,0,0,9,1,0,0,48,1
19,0,36,0,0,5,1900000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,8,0
19,0,37,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
19,0,54,1,0,9,1100000,1,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
19,0,33,0,0,11,2400000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,1,0
19,0,38,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
19,0,51,1,0,5,1500000,0,1,0,0,0,1,0,0,0,0,84,0,0,0,3,0
19,1,56,0,0,3,360000,1,0,0,0,1,0,0,0,0,0,24,0,0,0,1,0
19,0,37,0,0,11,2000000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
19,0,32,0,0,12,3000000,0,1,0,0,0,1,0,0,0,0,47,0,0,1,0,0
19,1,40,1,0,8,800000,0,1,0,0,0,1,0,0,0,0,42,1,0,0,0,0
19,0,71,1,0,3,1200000,0,0,1,0,0,0,0,0,0,0,54,0,0,0,12,1
19,0,28,1,0,9,1462000,0,1,1,0,0,0,0,0,0,0,45,0,0,0,14,0
19,0,63,1,0,5,3200000,0,1,1,0,0,0,0,0,0,0,50,0,0,0,0,1
19,0,27,1,0,8,1462000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
19,1,71,1,0,3,300000,0,0,0,0,0,1,0,0,0,0,60,0,0,0,6,1
19,0,36,0,0,10,3000000,0,0,0,0,0,1,0,0,0,0,47,0,0,1,0,0
19,0,56,0,0,8,1300000,1,1,0,0,0,1,0,0,0,0,48,0,0,1,12,0
19,0,43,1,0,5,1000000,0,1,0,0,1,0,0,0,0,0,40,1,0,0,3,0
19,1,60,1,0,3,800000,1,1,0,0,0,1,0,0,0,0,70,0,0,0,0,1
19,0,48,0,0,5,1700000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
19,0,34,0,0,11,7500000,1,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
19,0,50,0,0,8,1144000,1,0,1,0,0,0,0,0,0,0,45,0,0,0,48,0
19,1,23,0,0,10,162000,0,1,1,0,0,0,0,0,0,0,24,0,0,0,6,0
19,0,47,0,0,12,2950000,1,1,0,1,0,0,0,0,0,0,40,0,0,0,12,0
19,1,60,1,0,4,2000000,0,1,0,0,0,1,0,0,0,0,16,0,0,0,24,1
19,1,55,1,0,5,200000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
19,0,32,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
19,0,43,1,0,10,1800000,1,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
19,0,46,0,0,3,1500000,1,0,0,0,1,0,0,0,0,0,40,0,0,0,3,0
20,1,51,1,0,3,840000,0,1,0,0,1,0,0,0,0,0,40,0,0,0,0,0
20,1,48,1,0,8,200000,1,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
20,1,43,1,0,3,800000,1,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
20,1,44,1,0,3,500000,0,1,0,0,1,0,0,0,0,0,40,0,0,1,6,0
20,1,50,1,0,3,750000,0,1,0,0,0,1,0,0,0,0,60,0,0,0,0,0
20,0,46,1,0,3,600000,1,1,1,0,0,0,0,0,0,0,24,1,0,0,0,0
20,1,43,1,0,5,1150000,0,0,1,0,0,0,0,0,0,0,60,0,0,0,2,0
20,1,46,1,0,5,1200000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,2,0
20,1,23,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
20,1,58,1,0,5,1000000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,2,0
20,1,26,1,0,8,650000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
20,0,32,0,0,9,1460000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
20,0,41,1,0,5,1460000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,24,0
20,1,52,1,0,3,840000,0,1,0,0,0,1,0,0,0,0,84,0,0,0,5,0
20,1,29,1,0,10,1000000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,12,0
20,0,46,1,0,9,1800000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
20,1,43,1,0,4,600000,1,0,0,0,1,0,0,0,0,0,48,0,0,0,46,0
20,0,48,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
20,0,46,0,0,10,3900000,1,0,0,1,0,0,0,0,0,0,48,0,0,1,0,0
20,0,43,0,0,10,4600000,1,0,0,0,0,1,0,0,0,0,48,0,0,1,0,0
20,0,34,0,0,10,3500000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
20,0,24,1,0,10,2300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
20,0,56,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
20,0,27,0,0,10,3500000,0,1,0,1,0,0,0,0,0,0,48,0,0,0,0,0
20,0,29,0,0,10,2800000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
20,1,37,1,0,4,1600000,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0
20,0,40,0,0,12,20000000,1,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
20,0,41,0,0,10,7500000,1,0,0,1,0,0,0,0,0,0,48,0,0,0,0,0
20,0,64,0,0,10,2500000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,8,1
23,1,35,0,0,7,600000,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0
23,0,68,1,0,5,4000000,1,1,0,0,0,0,1,0,0,0,30,0,0,1,0,1
23,0,41,0,0,11,6500000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,0,50,0,0,11,5000000,1,0,0,0,0,1,0,0,0,0,48,0,0,1,25,0
23,1,52,1,0,5,2900000,1,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0
23,0,42,0,0,12,6300000,1,0,0,0,0,0,1,0,0,0,48,0,0,1,0,0
23,0,36,1,0,5,1700000,1,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0
23,1,18,1,0,5,280000,1,0,1,0,0,0,0,0,0,0,24,0,0,0,2,0
23,0,49,1,0,10,1300000,1,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,0,23,1,0,10,2500000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,5,0
23,1,48,0,0,5,270000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0
23,1,52,0,0,5,350000,1,1,0,0,0,1,0,0,0,0,24,1,0,0,12,0
23,1,55,1,0,3,450000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,0,0
23,1,70,1,0,5,300000,1,1,0,0,0,1,0,0,0,0,72,0,0,0,12,1
23,0,51,0,0,12,5000000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,49,1,0,3,1650000,0,0,0,0,1,0,0,0,0,0,50,0,0,0,18,0
23,1,29,0,0,5,800000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,0,0
23,0,58,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,1,0
23,1,30,0,0,5,700000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,3,0
23,0,44,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,0,33,1,0,12,3259081,0,1,0,1,0,0,0,0,0,0,36,0,0,1,0,0
23,1,53,1,0,3,250000,0,1,0,0,0,1,0,0,0,0,15,0,0,0,0,0
23,1,31,1,0,5,920000,0,0,1,0,0,0,0,0,0,0,36,1,0,0,0,0
23,1,43,0,0,4,1050000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,0,0
23,1,59,1,0,5,800000,1,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
23,0,34,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,58,0,0,5,500000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
23,1,39,0,0,4,700000,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0
23,0,38,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,49,1,0,7,400000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
23,0,39,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,42,1,0,10,2000000,0,0,0,0,0,1,0,0,0,0,40,1,0,1,0,0
23,1,42,1,0,5,950000,0,1,0,0,1,0,0,0,0,0,48,0,0,1,0,0
23,0,42,1,0,10,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,43,1,0,11,2000000,0,1,0,0,0,0,1,0,0,0,36,0,0,0,0,0
23,0,51,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,1,28,1,0,4,150000,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0
23,1,62,1,0,5,1000000,0,1,0,0,0,1,0,0,0,0,65,0,0,0,0,1
23,1,43,1,0,5,1200000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
23,0,24,1,0,10,2800000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,0,0
23,0,59,0,0,11,6500000,1,1,0,1,0,0,0,0,0,0,42,0,0,1,0,0
23,1,24,0,0,8,2000000,0,1,0,0,0,1,0,0,0,0,42,1,0,0,5,0
23,1,55,1,0,10,2000000,1,1,0,0,0,1,0,0,0,0,48,0,0,1,0,0
23,0,43,0,0,11,4000000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
23,1,51,1,0,4,1200000,1,0,0,0,1,0,0,0,0,0,72,0,0,0,0,0
23,0,39,0,0,12,3800000,0,0,0,1,0,0,0,0,0,0,30,0,0,1,0,0
23,0,55,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,1,0
23,0,32,1,0,10,2500000,0,1,1,0,0,0,0,0,0,0,42,0,0,1,0,0
23,1,32,1,0,5,1054000,0,0,1,0,0,0,0,0,0,0,50,1,0,0,4,0
23,1,37,1,0,4,250000,0,1,0,0,0,1,0,0,0,0,25,1,0,0,0,0
23,0,54,0,0,11,2600000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
25,1,19,1,0,8,200000,1,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0
25,1,79,0,0,3,100000,0,0,0,0,0,1,0,0,0,0,5,0,0,0,99,1
25,1,58,1,0,4,130000,0,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0
25,1,18,1,0,8,1000000,1,0,1,0,0,0,0,0,0,0,72,1,0,0,0,0
25,0,24,1,0,10,2600000,1,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
25,0,29,1,0,10,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,2,0
25,1,43,1,0,5,66000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,3,0
25,1,40,0,0,8,50000,0,0,0,0,0,1,0,0,0,0,50,0,0,0,12,0
25,1,49,1,0,5,200000,0,1,0,0,0,1,0,0,0,0,20,0,0,0,12,0
25,1,36,0,0,4,600000,0,0,1,0,0,0,0,0,0,0,70,0,0,0,24,0
25,0,26,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
25,1,31,0,0,10,1200000,1,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0
25,1,50,0,0,1,1000000,0,1,1,0,0,0,0,0,0,0,70,1,0,0,2,0
25,0,47,0,0,8,1600000,1,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
25,0,21,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,9,0
25,0,44,0,0,10,1560000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
25,0,32,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
25,0,50,1,0,5,1500000,1,1,1,0,0,0,0,0,0,0,46,0,0,0,2,0
27,0,44,1,0,8,1300000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,4,0
27,0,40,0,0,10,2000000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,6,0
27,1,37,1,0,10,180000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,6,0
27,1,27,1,0,10,800000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,5,0
27,0,44,0,0,10,2500000,1,0,0,0,0,1,0,0,0,0,40,1,0,0,24,0
27,1,80,1,0,4,300000,1,1,0,0,0,1,0,0,0,0,30,0,0,0,60,1
27,1,26,1,0,4,200000,1,1,0,0,0,1,0,0,0,0,40,1,0,0,12,0
27,1,36,0,0,5,1300000,1,0,1,0,0,0,0,0,0,0,52,1,0,0,1,0
27,0,36,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,5,0
27,1,68,0,0,3,976000,0,0,0,0,1,0,0,0,0,0,48,0,0,0,36,1
27,1,46,1,0,3,900000,1,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0
27,1,25,1,0,4,500000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,7,0
27,1,46,1,0,8,200000,0,1,0,0,0,1,0,0,0,0,40,1,0,0,0,0
27,1,37,1,0,4,300000,0,1,0,0,0,1,0,0,0,0,48,0,0,1,3,0
27,0,48,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,1,0
27,1,65,1,0,3,200000,0,1,0,0,0,1,0,0,0,0,46,0,0,0,25,1
41,1,43,1,0,8,100000,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0
41,1,54,1,0,5,1800000,0,1,1,0,0,0,0,0,0,0,70,1,0,1,0,0
41,1,25,0,0,8,900000,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0
41,0,45,0,0,10,3280059,0,1,0,1,0,0,0,0,0,0,30,0,0,0,0,0
41,1,20,1,0,5,1500000,0,0,0,0,0,1,0,0,0,0,50,1,0,0,3,0
41,0,20,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,54,0,0,0,12,0
41,0,35,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
41,0,43,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,0,0
41,1,27,1,0,5,1200000,1,0,0,0,0,1,0,0,0,0,48,0,0,0,4,0
41,0,50,0,0,11,500000,1,0,0,0,0,1,0,0,0,0,48,0,0,1,1,0
41,0,50,1,0,12,11500000,1,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0
41,1,50,1,0,5,900000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,2,0
41,0,33,0,0,5,2362000,0,1,0,1,0,0,0,0,0,0,48,0,0,1,6,0
41,0,37,0,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,2,0
41,1,35,1,0,3,1500000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,6,0
41,0,25,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
41,0,55,0,0,8,1662000,1,0,0,1,0,0,0,0,0,0,48,0,0,1,3,0
41,1,24,0,0,4,1200000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,3,0
41,1,62,0,0,5,1500000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,1
41,1,47,0,0,4,1400000,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0
41,0,26,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,0,0
41,0,24,1,0,8,1300000,1,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0
41,0,32,1,0,5,1550000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,0,0
41,0,28,1,0,10,2500000,0,1,1,0,0,0,0,0,0,0,46,0,0,0,1,0
41,0,35,1,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
41,1,21,1,0,5,1300000,1,0,1,0,0,0,0,0,0,0,48,0,0,0,2,0
41,1,42,0,0,5,600000,1,0,0,0,0,1,0,0,0,0,50,0,0,0,2,0
41,1,42,0,0,8,2600000,0,1,1,0,0,0,0,0,0,0,84,0,0,0,0,0
44,1,47,1,0,4,650000,1,1,0,0,1,0,0,0,0,0,50,1,0,0,13,0
44,0,35,1,0,8,1300000,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
44,0,50,1,0,3,1300000,1,1,1,0,0,0,0,0,0,0,40,0,0,0,6,0
44,0,27,1,0,5,1300000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,6,0
44,0,31,1,0,10,1620000,1,0,0,0,0,1,0,0,0,0,48,1,0,1,3,0
44,0,33,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,1,0,0,6,0
44,1,34,0,0,4,500000,0,0,0,0,1,0,0,0,0,0,40,1,0,0,24,0
44,0,51,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,36,0
44,0,28,1,0,11,3500000,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0
44,1,56,1,0,3,700000,0,1,0,0,0,1,0,0,0,0,70,1,0,0,6,0
44,1,55,1,0,5,500000,0,1,1,0,0,0,0,0,0,0,64,1,0,0,0,0
44,1,53,0,0,10,920000,0,1,1,0,0,0,0,0,0,0,30,0,0,0,3,0
44,0,38,0,0,10,2600000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
44,1,44,1,0,5,1500000,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,0
44,0,41,0,0,11,4000000,1,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0
44,1,41,0,0,8,80000,0,0,0,0,0,1,0,0,0,0,10,0,0,0,17,0
44,0,52,0,0,10,2000000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
44,0,36,0,0,11,7200000,0,1,0,1,0,0,0,0,0,0,40,0,0,1,0,0
44,0,38,0,0,10,1000000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,6,0
44,0,31,1,0,12,2800000,0,1,0,0,0,1,0,0,0,0,36,0,0,0,0,0
44,1,40,0,0,4,800000,0,0,0,0,1,0,0,0,0,0,40,0,0,0,5,0
44,1,30,1,0,8,560000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,1,0
47,1,49,0,0,5,300000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,1,0
47,0,52,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
47,0,34,1,0,8,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,2,0
47,1,37,1,0,7,800000,0,1,1,0,0,0,0,0,0,0,30,1,0,0,4,0
47,1,39,1,0,5,1500000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
47,1,46,1,0,3,700000,0,0,0,0,0,1,0,0,0,0,48,0,0,0,4,0
47,0,41,0,0,8,1460000,0,0,1,0,0,0,0,0,0,0,48,0,0,1,3,0
47,1,27,0,0,5,300000,0,0,0,0,0,1,0,0,0,0,40,1,0,0,0,0
47,0,24,0,0,8,1400000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,0,44,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,1,30,1,0,5,1200000,0,0,1,0,0,0,0,0,0,0,50,0,0,0,0,0
47,0,34,0,0,5,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
47,1,51,1,0,5,1000000,0,1,0,0,0,1,0,0,0,0,50,0,0,0,0,0
47,0,26,1,0,5,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,1,49,0,0,5,750000,1,0,0,0,1,0,0,0,0,0,30,0,0,0,1,0
47,0,40,0,0,8,1600000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,0,36,0,0,8,1300000,1,0,1,0,0,0,0,0,0,0,47,0,0,0,3,0
47,1,48,1,0,3,400000,0,1,0,0,1,0,0,0,0,0,47,0,0,0,1,0
47,1,25,1,0,8,300000,0,0,0,0,0,1,0,0,0,0,30,1,0,0,12,0
47,0,29,1,0,10,1300000,0,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,1,47,0,0,4,1420000,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0
47,1,30,1,0,9,1200000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,1,30,1,0,5,800000,1,0,0,0,1,0,0,0,0,0,40,0,0,0,3,0
47,1,52,1,0,5,200000,0,0,0,0,0,1,0,0,0,0,20,0,0,1,6,0
47,1,57,1,0,5,1000000,0,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0
47,1,43,1,0,5,760000,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0
47,0,61,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,47,0,0,0,1,1
47,0,31,0,0,9,2000000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,0,52,0,0,10,3000000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,0,0
47,0,35,0,0,8,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,0,0
47,0,55,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,60,0,0,0,0,0
47,1,28,0,0,10,800000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,4,0
47,0,29,1,0,5,1800000,0,1,1,0,0,0,0,0,0,0,48,0,0,1,2,0
47,0,54,1,0,5,1300000,0,1,1,0,0,0,0,0,0,0,48,0,0,0,4,0
50,0,37,0,0,12,11000000,1,1,1,0,0,0,0,0,0,0,46,0,0,1,0,0
50,0,30,0,0,10,630000,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,0
50,0,30,0,0,10,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,0,5,0
50,0,52,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,46,0,0,0,60,0
50,0,50,0,0,11,4000000,1,0,0,0,0,1,0,0,0,0,46,1,0,0,0,0
50,0,30,0,0,10,1480000,0,1,1,0,0,0,0,0,0,0,40,0,0,0,3,0
50,1,67,1,0,5,600000,1,1,0,0,0,0,1,0,0,0,50,0,0,0,0,1
50,0,39,1,0,11,4801000,1,0,1,0,0,0,0,0,0,0,43,0,0,0,2,0
50,0,38,0,0,5,1900000,0,1,0,0,1,0,0,0,0,0,48,0,0,0,4,0
50,1,48,0,0,5,1200000,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0
50,1,28,1,0,10,3400000,1,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0
50,0,61,0,0,10,12000000,1,1,0,1,0,0,0,0,0,0,70,0,0,0,36,1
50,1,58,0,0,10,1100000,0,0,1,0,0,0,0,0,0,0,45,0,0,0,66,0
50,1,21,1,0,10,100000,0,0,1,0,0,0,0,0,0,0,18,1,0,0,4,0
50,1,34,0,0,10,400000,0,0,1,0,0,0,0,0,0,0,15,1,0,1,8,0
50,0,40,1,0,4,1300000,0,1,1,0,0,0,0,0,0,0,40,1,0,0,0,0
50,1,30,0,0,8,2000000,0,0,0,0,0,1,0,0,0,0,60,0,0,1,0,0
50,1,25,0,0,5,240000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
50,0,40,0,0,10,3000000,0,1,0,0,0,1,0,0,0,0,47,0,0,1,0,0
50,1,19,1,0,9,200000,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0
50,1,57,1,0,5,100000,0,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0
50,0,26,1,0,11,5200000,0,0,1,0,0,0,0,0,0,0,40,0,0,1,0,0
50,0,40,1,0,9,1300000,0,1,1,0,0,0,0,0,0,0,48,1,0,0,0,0
50,1,65,0,0,3,1000000,1,0,0,0,0,1,0,0,0,0,30,0,0,0,0,1
50,1,45,1,0,4,1500000,0,0,1,0,0,0,0,0,0,0,84,0,0,0,0,0
50,1,45,0,0,10,500000,1,0,0,0,0,1,0,0,0,0,60,0,0,0,48,0
50,1,53,1,0,4,500000,0,1,0,0,0,1,0,0,0,0,20,1,0,0,24,0
50,1,39,0,0,5,1000000,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0
50,0,35,0,0,10,4200000,1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0
50,0,29,0,0,8,1300000,0,0,1,0,0,0,0,0,0,0,47,0,0,1,6,0
